_id,created_at,tweet_content,keyword,user_location,entities,classification
ObjectId(60995a43b936924605203d21),2021-05-10 15:22:41,@decchanamite ᶜᶦⁿⁿᵃ serio uma fabrica de ideias geniais coca cola devia me contratar,['Coca cola'],equestria,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'decchanamite', 'name': 'cinna ⛩️🐺', 'id': 1162151229017006082, 'id_str': '1162151229017006082', 'indices': [0, 13]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:36:52.447Z""}]"
ObjectId(60995a43b936924605203d16),2021-05-10 15:21:39,"@CEROLZERA eu ia começar a chorar, depois falaria: qual foi boquinha de nike, faz a boa e me contrata pro FX?",['Nike'],"Maranhão, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'CEROLZERA', 'name': 'Cerol', 'id': 1216971385777664005, 'id_str': '1216971385777664005', 'indices': [0, 10]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T22:02:01.323Z""}]"
ObjectId(60995a43b936924605203d1a),2021-05-10 15:22:07,@felipevinha @nubank Minha mãe tbm n ta conseguindo,['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'felipevinha', 'name': 'Vinha', 'id': 15201438, 'id_str': '15201438', 'indices': [0, 12]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [13, 20]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T01:56:47.998Z""}]"
ObjectId(60995a43b936924605203d20),2021-05-10 15:22:28,"literalmente todo mundo da empresa sai pra fumar e eu saio pra comprar o halls e a coca cola kkkkkkk, vício do caralho",['Coca cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:09:41.540Z""}]"
ObjectId(60995a43b936924605203d29),2021-05-10 15:23:00,"@titannlol1 A tmncu, fight indo bem, TT olha pro time inimigo vê um boot da Nike e se joga",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'titannlol1', 'name': 'Alexandre Lima', 'id': 2620241166, 'id_str': '2620241166', 'indices': [0, 11]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T21:58:18.510Z""},{""classification"":false,""created_at"":""2021-05-11T12:35:36.962Z""}]"
ObjectId(60995a43b936924605203d64),2021-05-10 15:31:25,"@RodrigoBuenoTV a muito tempo que a nike abandonou os clubes da america ja e tao focando só nos ""grandes"" da europa, tipo psg ou barcelona",['Nike'],crf,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T17:18:39.816Z""},{""classification"":false,""created_at"":""2021-05-10T17:21:58.883Z""},{""classification"":false,""created_at"":""2021-05-11T01:55:38.990Z""}]"
ObjectId(60995a43b936924605203d84),2021-05-10 15:35:30,eu PRECISO parar de tomar coca cola,['Coca cola'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T21:57:50.793Z""}]"
ObjectId(60995a43b936924605203dab),2021-05-10 15:43:39,@luizzucolotto sim kkkk os dois d c tenis da nike ainda,['Nike'],"Serra, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'luizzucolotto', 'name': 'Minha nossa', 'id': 726957917845491713, 'id_str': '726957917845491713', 'indices': [0, 14]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T02:32:50.181Z""}]"
ObjectId(60995a43b936924605203dc0),2021-05-10 15:45:41,"@xodozinho04 @Juanziin10 Vcs são má influência, o certo é nike👍🏼",['Nike'],Niterói,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'xodozinho04', 'name': 'xodó😼', 'id': 1365811495855140874, 'id_str': '1365811495855140874', 'indices': [0, 12]}, {'screen_name': 'Juanziin10', 'name': 'soneca', 'id': 1306147035721195521, 'id_str': '1306147035721195521', 'indices': [13, 24]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T15:37:48.503Z""}]"
ObjectId(60995a43b936924605203dc5),2021-05-10 15:47:07,Aumenta meu limite ai @nubank namoral qual foi?,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [22, 29]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T02:30:37.391Z""},{""classification"":false,""created_at"":""2021-05-11T04:43:51.019Z""}]"
ObjectId(60995a43b936924605203dc9),2021-05-10 15:47:45,demorei tanto p fazer comprinhas na shein q agr nada mai eh novidade todo mundo tem parece renner,['SHEIN'],São Paulo - SP,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T17:26:55.570Z""},{""classification"":false,""created_at"":""2021-05-11T12:34:42.100Z""},{""classification"":false,""created_at"":""2021-05-11T15:33:58.457Z""}]"
ObjectId(60995a43b936924605203dd2),2021-05-10 15:48:07,minha fatura se resume em compras da shein,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T12:26:39.299Z""},{""classification"":true,""created_at"":""2021-05-11T15:37:10.630Z""}]"
ObjectId(60995a43b936924605203dd6),2021-05-10 15:50:35,"código nx nunca me taxou na shein, esse tô sentindo que vai vir taxa",['SHEIN'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:09:14.693Z""},{""classification"":false,""created_at"":""2021-05-10T17:28:03.513Z""}]"
ObjectId(60995a43b936924605203e11),2021-05-10 15:57:14,alguém me presenteia com um fardinho de coca cola,['Coca cola'],"Porto Velho, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T17:22:02.327Z""}]"
ObjectId(60995a43b936924605203e17),2021-05-10 15:59:04,tristeza de chegar roupa da SHEIN e não ficar bom,['SHEIN'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:09:26.512Z""},{""classification"":false,""created_at"":""2021-05-11T01:56:19.925Z""},{""classification"":false,""created_at"":""2021-05-11T04:44:36.364Z""}]"
ObjectId(60995a43b936924605203e1b),2021-05-10 15:58:18,eu fiquei 4 horas olhando a shein kkkkkk mds é viciante,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:14:13.938Z""},{""classification"":true,""created_at"":""2021-05-10T19:47:09.531Z""},{""classification"":true,""created_at"":""2021-05-10T21:55:54.046Z""}]"
ObjectId(60995a43b936924605203e1e),2021-05-10 15:59:28,Meu Nubank saiu sozinho da minha conta e agr eu não consigo mais entrar e não me enviaram o e-mail da senha,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T17:30:38.219Z""},{""classification"":false,""created_at"":""2021-05-10T19:32:39.621Z""}]"
ObjectId(60995a43b936924605203e23),2021-05-10 15:59:22,"Não coloquei que ele usa relógio Cássio há anos.

ESQUECI de dizer que ele ANDA A CAVALO, come pão com Leite Moça, toma café na casa dos eleitores dele e vai na comunidade OUVIR O POVO.

Sem contar que ele foi eleito fazendo vídeos caseiro em uma mesa com toalha de pimentinha...",[],"Blumenau, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T21:56:31.258Z""},{""classification"":true,""created_at"":""2021-05-10T21:57:02.514Z""},{""classification"":false,""created_at"":""2021-05-11T00:22:43.679Z""}]"
ObjectId(60995a43b936924605203e37),2021-05-10 16:02:26,"@StarlyChili confesso que ja esperava
nike ta perdendo muito espaço de lá e só ta focando nos clubes do topo",['Nike'],longe,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'StarlyChili', 'name': '•Sulenha Finalista•🇨🇴|🇦🇶🇵🇪🇳🇪🇪🇪🇵🇹|•', 'id': 1143852006613880833, 'id_str': '1143852006613880833', 'indices': [0, 12]}], 'symbols': []}",
ObjectId(60995a43b936924605203e39),2021-05-10 16:03:39,"cancelei o iphone e vou comprar um xiaomi memo, fds",['Xiaomi'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203e3f),2021-05-10 16:03:42,"gastei até o que eu não tinha na Shein, e agora tô com medo de ser taxada, old 😞😭😭😭😔",['SHEIN'],"Bahia, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T12:40:33.460Z""}]"
ObjectId(60995a43b936924605203d0e),2021-05-10 15:21:05,@TikTokBrasil cadê meus 10 conto que mandei para o @nubank fazer favor né? 365 dias pra depositar é osso.,['Nubank'],Natal,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TikTokBrasil', 'name': 'TikTok Brasil', 'id': 897168370742812672, 'id_str': '897168370742812672', 'indices': [0, 13]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [51, 58]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T02:30:44.928Z""}]"
ObjectId(60995a43b936924605203d26),2021-05-10 15:22:45,"@felipevinha @nubank Por isso eu uso Mercado Pago 
Melhor e sem problemas 
Acabei de pagar dois boletos kkkkkk.
E nem é publi 🤣🤣🤣🤣",['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'felipevinha', 'name': 'Vinha', 'id': 15201438, 'id_str': '15201438', 'indices': [0, 12]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [13, 20]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T03:56:40.519Z""},{""classification"":true,""created_at"":""2021-05-11T17:06:03.279Z""},{""classification"":true,""created_at"":""2021-05-12T05:51:16.106Z""}]"
ObjectId(60995a43b936924605203d3b),2021-05-10 15:24:49,Mais uma vez enganada com o tecido das roupas da shein🤡,['SHEIN'],Lagoa santa MG,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T01:56:42.638Z""},{""classification"":false,""created_at"":""2021-05-11T02:29:01.780Z""}]"
ObjectId(60995a43b936924605203d3f),2021-05-10 15:24:58,"@MussumAlive Tá doido, entrei nessa Shein, que preços absurdos.. kkk",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'MussumAlive', 'name': 'Leandro Santos | Mussum Alive', 'id': 20771988, 'id_str': '20771988', 'indices': [0, 12]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T00:54:43.107Z""},{""classification"":false,""created_at"":""2021-05-11T01:55:51.497Z""}]"
ObjectId(60995a43b936924605203d45),2021-05-10 15:26:27,minhas compras da shein nao chegaram ainda eu vou chorar,['SHEIN'],"Caçapava, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-12T05:48:07.977Z""}]"
ObjectId(60995a43b936924605203d48),2021-05-10 15:27:16,Nike Shox merece mais respeito,['Nike'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T17:28:48.102Z""},{""classification"":true,""created_at"":""2021-05-10T18:07:56.616Z""}]"
ObjectId(60995a43b936924605203d4c),2021-05-10 15:27:26,"gente o jacob comeu meu nike..........

tudo bem que era falso mas era o tênis q mais combinava c minhas roupas",['Nike'],"Balneário Camboriú, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:08:01.637Z""},{""classification"":false,""created_at"":""2021-05-10T19:10:07.192Z""}]"
ObjectId(60995a43b936924605203d62),2021-05-10 15:30:45,"CARALHO
fui abrir o app da nubank pra ver uma parada e descobri que meu padrasto me fez um pix de 100 conto
ta maluco hoje n tem pputa pobre",['Nubank'],"Macapá, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:24:59.933Z""},{""classification"":true,""created_at"":""2021-05-10T19:37:32.467Z""}]"
ObjectId(60995a43b936924605203d6a),2021-05-10 15:32:10,"quero um de fé pra julgar as coisas selecionadas na minha sacola de compras na shein, por favor",['SHEIN'],"Umuarama, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T17:12:51.674Z""},{""classification"":true,""created_at"":""2021-05-10T19:32:02.654Z""},{""classification"":true,""created_at"":""2021-05-10T19:59:58.114Z""}]"
ObjectId(60995a43b936924605203d75),2021-05-10 15:33:40,"Nossa morro de vontade de comprar aqueles pijaminhas de ryca na Shein, quero dormir chique haha",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203d85),2021-05-10 15:36:09,o meu app do nubank nunca consegue ler o código de barras de boleto,['Nubank'],"Sao Paulo, Brazil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:36:55.952Z""},{""classification"":false,""created_at"":""2021-05-11T02:32:17.862Z""},{""classification"":false,""created_at"":""2021-05-11T15:37:44.791Z""}]"
ObjectId(60995a43b936924605203d8f),2021-05-10 15:37:20,@diabitta Tudo roupa da shein aliexpress e quer reclamar,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'diabitta', 'name': '𝚌𝚊𝚛𝚘𝚕', 'id': 767050286, 'id_str': '767050286', 'indices': [0, 9]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:44:13.185Z""},{""classification"":false,""created_at"":""2021-05-10T21:55:43.595Z""},{""classification"":false,""created_at"":""2021-05-11T00:54:58.793Z""}]"
ObjectId(60995a43b936924605203d9a),2021-05-10 15:39:40,Como respeita um mlk que se intitula Nike boy? Kkkkkkk,['Nike'],"Santos, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T21:59:57.816Z""}]"
ObjectId(60995a43b936924605203d9d),2021-05-10 15:40:02,Pra q fui baixar a shein dnv,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203d9f),2021-05-10 15:40:12,aiai essa shein 🤡🤡,['SHEIN'],Uberaba-MG,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203da4),2021-05-10 15:40:26,Misturar adidas com nike pra academia pode,['Nike'],"Nova Iguaçu, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T17:14:01.490Z""},{""classification"":true,""created_at"":""2021-05-10T19:45:24.828Z""},{""classification"":true,""created_at"":""2021-05-10T22:18:54.463Z""}]"
ObjectId(60995a43b936924605203dd0),2021-05-10 15:48:05,@MarleneCosteira Era coca-cola que faltava? 😂,['Coca-cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'MarleneCosteira', 'name': 'றα яℓ პηპ ✿ 🌟', 'id': 423498973, 'id_str': '423498973', 'indices': [0, 16]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T01:57:35.977Z""}]"
ObjectId(60995a43b936924605203de2),2021-05-10 15:51:23,esse short foi feito pra deixa as mulheres estressadas isso sim kkkk,[],eva.🥀 yan.🥀 lorran.🥀,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'dudasantos__9', 'name': 'eduarda.🦋', 'id': 1333035428115599360, 'id_str': '1333035428115599360', 'indices': [3, 17]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:32:29.913Z""},{""classification"":false,""created_at"":""2021-05-11T03:54:35.344Z""}]"
ObjectId(60995a43b936924605203de3),2021-05-10 15:52:13,"Eu só uso lança, nike camisa e short 🎶",['Nike'],"Penha, Rio de Janeiro","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:45:21.617Z""},{""classification"":true,""created_at"":""2021-05-11T01:57:15.633Z""},{""classification"":true,""created_at"":""2021-05-11T03:55:44.547Z""}]"
ObjectId(60995a43b936924605203de5),2021-05-10 15:51:38,Toda vez que tenho que usar tênis abro o guarda roupa da mana e me sinto numa loja da nike escolhendo qual quero,['Nike'],"Santo Ângelo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T02:27:37.668Z""}]"
ObjectId(60995a43b936924605203dfc),2021-05-10 15:55:42,gente só pelo “ Dont fight the felling” eu sei q música vai ser GOSTOSINHA dms nossa senhora,[],愛 ᵒᵗ²³ exol shawol,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T21:59:54.423Z""},{""classification"":true,""created_at"":""2021-05-11T03:55:20.804Z""}]"
ObjectId(60995a43b936924605203e01),2021-05-10 15:55:13,não pode comprar na shein não pode comprar na renner não pode comprar na c&amp;a o novo conceito é vestir folha de bananeira,['SHEIN'],sitcom lovebot 🏡,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T12:26:47.491Z""}]"
ObjectId(60995a43b936924605203e10),2021-05-10 15:56:38,"que demora é essa do @nubank pra contestar um pagamento, uns 5 dias já",['Nubank'],MEU PAÍS ESPÍRITO SANTO,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [21, 28]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:37:04.384Z""},{""classification"":false,""created_at"":""2021-05-11T02:30:28.278Z""}]"
ObjectId(60995a43b936924605203e19),2021-05-10 15:59:00,@RodrigoBuenoTV Nike ta saindo do futebol aos poucos ..,['Nike'],"Teresópolis, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:09:11.258Z""},{""classification"":false,""created_at"":""2021-05-10T21:56:36.114Z""},{""classification"":false,""created_at"":""2021-05-12T05:50:18.688Z""}]"
ObjectId(60995a43b936924605203e34),2021-05-10 16:01:27,Pq eu baixei shein pqqqqqq alguém tira isso de mim,['SHEIN'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T01:56:45.188Z""},{""classification"":true,""created_at"":""2021-05-11T12:40:00.813Z""}]"
ObjectId(60995a43b936924605203e44),2021-05-10 16:03:54,45 min que tô no telefone com o Nubank e resolvi um total de 0 coisas 🤡😡🤯,['Nubank'],"Brasília, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:46:09.624Z""}]"
ObjectId(60995a43b936924605203e45),2021-05-10 16:04:22,Nike e do nada adidas fds ahah,['Nike'],"Aveiro, Portugal","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:49:23.098Z""},{""classification"":true,""created_at"":""2021-05-10T21:58:38.720Z""},{""classification"":true,""created_at"":""2021-05-11T12:33:44.256Z""}]"
ObjectId(60995a43b936924605203d25),2021-05-10 15:22:45,@RodrigoBuenoTV sdds do meu time sendo patrocinado pela Nike,['Nike'],21,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T01:58:55.881Z""}]"
ObjectId(60995a43b936924605203d4f),2021-05-10 15:27:54,porque na minha time line ta cheio de anuncio da shein se eu sou pobre e nao vou poder comprar?,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T22:19:28.398Z""}]"
ObjectId(60995a43b936924605203d61),2021-05-10 15:30:45,meu deus como nubank é horrível pra pagar boleto pqp que demora e ainda da erro toda hora,['Nubank'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:44:08.635Z""},{""classification"":false,""created_at"":""2021-05-10T21:58:21.229Z""},{""classification"":false,""created_at"":""2021-05-12T05:49:55.338Z""}]"
ObjectId(60995a43b936924605203d8e),2021-05-10 15:37:22,Fiz uma compra de valor alto na SHEIN e to me cagando de medo de ser taxada,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:09:30.236Z""},{""classification"":false,""created_at"":""2021-05-10T21:56:59.247Z""},{""classification"":false,""created_at"":""2021-05-11T02:31:58.063Z""}]"
ObjectId(60995a43b936924605203d94),2021-05-10 15:38:50,felicidad... felicidad es hacer un pedido en shein,['SHEIN'],"Elche, Spain","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:43:06.753Z""}]"
ObjectId(60995a43b936924605203dad),2021-05-10 15:43:53,"hello, então, vocês conhecem ou sabem de alguma regrinha da shein sobre as taxas? quero fazer uma compra but estou com medo de ser taxada",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:49:18.536Z""},{""classification"":false,""created_at"":""2021-05-10T21:58:13.145Z""}]"
ObjectId(60995a43b936924605203dbd),2021-05-10 15:46:11,@ptkintocavel Vc com a sua Nike e eu vou a minha puma😝,['Nike'],pergunta lá no posto ipiranga,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ptkintocavel', 'name': '🅿️1️⃣7️⃣', 'id': 1012448421897261056, 'id_str': '1012448421897261056', 'indices': [0, 13]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T12:39:58.090Z""}]"
ObjectId(60995a43b936924605203dbf),2021-05-10 15:46:06,Sempre com Nike no pé e camisa de time,['Nike'],ppg,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T21:57:13.847Z""},{""classification"":true,""created_at"":""2021-05-11T12:47:03.716Z""}]"
ObjectId(60995a43b936924605203dc2),2021-05-10 15:47:00,@RodrigoBuenoTV Umbro é da Nike...,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:09:50.345Z""}]"
ObjectId(60995a43b936924605203dce),2021-05-10 15:47:41,"fodase vo deixa mais o cabelo cresce n, lançar degradezin na regua com o simbolo da nike piquei jogado",['Nike'],@𝘴𝘢𝘯𝘤𝘩𝘦𝘻𝘻𝘵𝘰𝘹𝘪𝘤,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T22:00:22.193Z""},{""classification"":true,""created_at"":""2021-05-11T15:37:20.297Z""}]"
ObjectId(60995a43b936924605203dfd),2021-05-10 15:55:24,"""Nike ou Adidas""

a sua namorada de preferência",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'npadryel', 'name': 'Pinoᶜʳᶠ 𝚞𝚛𝚊𝚖𝚎𝚣 ‘‘ZEBRA’’', 'id': 940740498515464197, 'id_str': '940740498515464197', 'indices': [3, 12]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:08:43.659Z""},{""classification"":true,""created_at"":""2021-05-10T21:59:39.570Z""}]"
ObjectId(60995a43b936924605203e06),2021-05-10 15:56:56,"Desviei de uma compra de quase 300 na shein, gratidão!",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T12:26:20.171Z""}]"
ObjectId(60995a43b936924605203e0b),2021-05-10 15:57:26,"@nubank e o aplicativo que tá instável, não tá carregando nada",['Nubank'],"Fortaleza, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T15:37:25.409Z""}]"
ObjectId(60995a43b936924605203e27),2021-05-10 15:59:17,"""teste de caráter 

nike ou adidas?""

Kappa",['Nike'],"Ouro Branco, RN","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203e2c),2021-05-10 16:01:03,Tô qrendo comprar umas paradinhas na shein,['SHEIN'],ERREJOTA,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T21:57:34.295Z""},{""classification"":true,""created_at"":""2021-05-11T01:57:02.255Z""}]"
ObjectId(60995a43b936924605203e3b),2021-05-10 16:03:00,Meu vô tentando treme minhas meia nova da Nike 🤣,['Nike'],"Porto Alegre, Restinga","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203e3d),2021-05-10 16:03:22,Comprei uma coca cola pra ver se passa essa ressaca,['Coca cola'],Velho eu teamo muito,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203e46),2021-05-10 16:04:31,imagina realmente ficar puto com quem usa nike e adidas junto,['Nike'],sp,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:09:33.919Z""},{""classification"":false,""created_at"":""2021-05-11T15:35:32.908Z""},{""classification"":false,""created_at"":""2021-05-12T05:49:28.972Z""}]"
ObjectId(60995a43b936924605203e48),2021-05-10 16:04:10,Hoje é só miojo e coca cola 🤢🤮,['Coca cola'],21,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T18:23:47.421Z""},{""classification"":false,""created_at"":""2021-05-10T19:43:44.349Z""},{""classification"":false,""created_at"":""2021-05-11T02:33:24.205Z""}]"
ObjectId(60995a43b936924605203e49),2021-05-10 16:04:44,ei seria massa se o Flamengo voltasse com a Nike né,['Nike'],"Delmiro Gouveia, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:14:19.814Z""},{""classification"":true,""created_at"":""2021-05-11T04:43:56.107Z""}]"
